 time            v(vpre)        
 1.70828000e-07  1.79899917e+00 
 1.70928000e-07  1.79899917e+00 
 1.71028000e-07  1.79899917e+00 
 1.71128000e-07  1.79899917e+00 
 1.71228000e-07  1.79899917e+00 
 1.71328000e-07  1.79899917e+00 
 1.71428000e-07  1.79899917e+00 
 1.71528000e-07  1.79899917e+00 
 1.71628000e-07  1.79899917e+00 
 1.71728000e-07  1.79899917e+00 
 1.71828000e-07  1.79899917e+00 
 1.71928000e-07  1.79899917e+00 
 1.72028000e-07  1.79899917e+00 
 1.72128000e-07  1.79899917e+00 
 1.72228000e-07  1.79899917e+00 
 1.72328000e-07  1.79899917e+00 
 1.72428000e-07  1.79899917e+00 
 1.72528000e-07  1.79899917e+00 
 1.72628000e-07  1.79899917e+00 
 1.72728000e-07  1.79899917e+00 
 1.72828000e-07  1.79899917e+00 
 1.72928000e-07  1.79899917e+00 
 1.73028000e-07  1.79899917e+00 
 1.73128000e-07  1.79899917e+00 
 1.73228000e-07  1.79899917e+00 
 1.73328000e-07  1.79899917e+00 
 1.73428000e-07  1.79899917e+00 
 1.73528000e-07  1.79899917e+00 
 1.73628000e-07  1.79899917e+00 
 1.73728000e-07  1.79899917e+00 
 1.73828000e-07  1.79899917e+00 
 1.73928000e-07  1.79899917e+00 
 1.74028000e-07  1.79899917e+00 
 1.74128000e-07  1.79899917e+00 
 1.74228000e-07  1.79899917e+00 
 1.74328000e-07  1.79899917e+00 
 1.74428000e-07  1.79899917e+00 
 1.74528000e-07  1.79899917e+00 
 1.74628000e-07  1.79899917e+00 
 1.74728000e-07  1.79899917e+00 
 1.74828000e-07  1.79899917e+00 
 1.74928000e-07  1.79899917e+00 
 1.75028000e-07  1.79899917e+00 
 1.75128000e-07  1.79899917e+00 
 1.75228000e-07  1.79899917e+00 
 1.75328000e-07  1.79899917e+00 
 1.75428000e-07  1.79899917e+00 
 1.75528000e-07  1.79899917e+00 
 1.75628000e-07  1.79899917e+00 
 1.75728000e-07  1.79899917e+00 
 1.75828000e-07  1.79899917e+00 
 1.75928000e-07  1.79899917e+00 
 1.76028000e-07  1.79899917e+00 
 1.76128000e-07  1.79899917e+00 
 1.76228000e-07  1.79899917e+00 
 1.76328000e-07  1.79899917e+00 
 1.76428000e-07  1.79899917e+00 
 1.76528000e-07  1.79899917e+00 
 1.76628000e-07  1.79899917e+00 
 1.76728000e-07  1.79899917e+00 
 1.76828000e-07  1.79899917e+00 
 1.76928000e-07  1.79899917e+00 
 1.77028000e-07  1.79899917e+00 
 1.77128000e-07  1.79899917e+00 
 1.77228000e-07  1.79899917e+00 
 1.77328000e-07  1.79899917e+00 
 1.77428000e-07  1.79899917e+00 
 1.77528000e-07  1.79899917e+00 
 1.77628000e-07  1.79899917e+00 
 1.77728000e-07  1.79899917e+00 
 1.77828000e-07  1.79899917e+00 
 1.77928000e-07  1.79899917e+00 
 1.78028000e-07  1.79899917e+00 
 1.78128000e-07  1.79899917e+00 
 1.78228000e-07  1.79899917e+00 
 1.78328000e-07  1.79899917e+00 
 1.78428000e-07  1.79899917e+00 
 1.78528000e-07  1.79899917e+00 
 1.78628000e-07  1.79899917e+00 
 1.78728000e-07  1.79899917e+00 
 1.78828000e-07  1.79899917e+00 
 1.78928000e-07  1.79899917e+00 
 1.79028000e-07  1.79899917e+00 
 1.79128000e-07  1.79899917e+00 
 1.79228000e-07  1.79899917e+00 
 1.79328000e-07  1.79899917e+00 
 1.79428000e-07  1.79899917e+00 
 1.79528000e-07  1.79899917e+00 
 1.79628000e-07  1.79899917e+00 
 1.79728000e-07  1.79899917e+00 
 1.79828000e-07  1.79899917e+00 
 1.79928000e-07  1.79899917e+00 
 1.80028000e-07  1.79899917e+00 
 1.80128000e-07  1.79899917e+00 
 1.80228000e-07  1.79899917e+00 
 1.80328000e-07  1.79899917e+00 
 1.80428000e-07  1.79899917e+00 
 1.80528000e-07  1.79899917e+00 
 1.80628000e-07  1.79899917e+00 
 1.80728000e-07  1.79899917e+00 
 1.80828000e-07  1.79899917e+00 
 1.80928000e-07  1.79899917e+00 
 1.81028000e-07  1.79899917e+00 
 1.81128000e-07  1.79899917e+00 
 1.81228000e-07  1.79899917e+00 
 1.81328000e-07  1.79899917e+00 
 1.81428000e-07  1.79899917e+00 
 1.81528000e-07  1.79899917e+00 
 1.81628000e-07  1.79899917e+00 
 1.81728000e-07  1.79899917e+00 
 1.81828000e-07  1.79899917e+00 
 1.81928000e-07  1.79899917e+00 
 1.82028000e-07  1.79899917e+00 
 1.82128000e-07  1.79899917e+00 
 1.82228000e-07  1.79899917e+00 
 1.82328000e-07  1.79899917e+00 
 1.82428000e-07  1.79899917e+00 
 1.82528000e-07  1.79899917e+00 
 1.82628000e-07  1.79899917e+00 
 1.82728000e-07  1.79899917e+00 
 1.82828000e-07  1.79899917e+00 
 1.82928000e-07  1.79899917e+00 
 1.83028000e-07  1.79899917e+00 
 1.83128000e-07  1.79899917e+00 
 1.83228000e-07  1.79899917e+00 
 1.83328000e-07  1.79899917e+00 
 1.83428000e-07  1.79899917e+00 
 1.83528000e-07  1.79899917e+00 
 1.83628000e-07  1.79899917e+00 
 1.83728000e-07  1.79899917e+00 
 1.83828000e-07  1.79899917e+00 
 1.83928000e-07  1.79899917e+00 
 1.84028000e-07  1.79899917e+00 
 1.84128000e-07  1.79899917e+00 
 1.84228000e-07  1.79899917e+00 
 1.84328000e-07  1.79899917e+00 
 1.84428000e-07  1.79899917e+00 
 1.84528000e-07  1.79899917e+00 
 1.84628000e-07  1.79899917e+00 
 1.84728000e-07  1.79899917e+00 
 1.84828000e-07  1.79899917e+00 
 1.84928000e-07  1.79899917e+00 
 1.85028000e-07  1.79899917e+00 
 1.85128000e-07  1.79899917e+00 
 1.85228000e-07  1.79899917e+00 
 1.85328000e-07  1.79899917e+00 
 1.85428000e-07  1.79899917e+00 
 1.85528000e-07  1.79899917e+00 
 1.85628000e-07  1.79899917e+00 
 1.85728000e-07  1.79899917e+00 
 1.85828000e-07  1.79899917e+00 
 1.85928000e-07  1.79899917e+00 
 1.86028000e-07  1.79899917e+00 
 1.86128000e-07  1.79899917e+00 
 1.86228000e-07  1.79899917e+00 
 1.86328000e-07  1.79899917e+00 
 1.86428000e-07  1.79899917e+00 
 1.86528000e-07  1.79899917e+00 
 1.86628000e-07  1.79899917e+00 
 1.86728000e-07  1.79899917e+00 
 1.86828000e-07  1.79899917e+00 
 1.86928000e-07  1.79899917e+00 
 1.87028000e-07  1.79899917e+00 
 1.87128000e-07  1.79899917e+00 
 1.87228000e-07  1.79899917e+00 
 1.87328000e-07  1.79899917e+00 
 1.87428000e-07  1.79899917e+00 
 1.87528000e-07  1.79899917e+00 
 1.87628000e-07  1.79899917e+00 
 1.87728000e-07  1.79899917e+00 
 1.87828000e-07  1.79899917e+00 
 1.87928000e-07  1.79899917e+00 
 1.88028000e-07  1.79899917e+00 
 1.88128000e-07  1.79899917e+00 
 1.88228000e-07  1.79899917e+00 
 1.88328000e-07  1.79899917e+00 
 1.88428000e-07  1.79899917e+00 
 1.88528000e-07  1.79899917e+00 
 1.88628000e-07  1.79899917e+00 
 1.88728000e-07  1.79899917e+00 
 1.88828000e-07  1.79899917e+00 
 1.88928000e-07  1.79899917e+00 
 1.89028000e-07  1.79899917e+00 
 1.89128000e-07  1.79899917e+00 
 1.89228000e-07  1.79899917e+00 
 1.89328000e-07  1.79899917e+00 
 1.89428000e-07  1.79899917e+00 
 1.89528000e-07  1.79899917e+00 
 1.89628000e-07  1.79899917e+00 
 1.89728000e-07  1.79899917e+00 
 1.89828000e-07  1.79899917e+00 
 1.89928000e-07  1.79899917e+00 
 1.90028000e-07  1.79899917e+00 
 1.90128000e-07  1.79899917e+00 
 1.90228000e-07  1.79899917e+00 
 1.90328000e-07  1.79899917e+00 
 1.90428000e-07  1.79899917e+00 
 1.90528000e-07  1.79899917e+00 
 1.90628000e-07  1.79899917e+00 
 1.90728000e-07  1.79899917e+00 
 1.90828000e-07  1.79899917e+00 
 1.90928000e-07  1.79899917e+00 
 1.91028000e-07  1.79899917e+00 
 1.91128000e-07  1.79899917e+00 
 1.91228000e-07  1.79899917e+00 
 1.91328000e-07  1.79899917e+00 
 1.91428000e-07  1.79899917e+00 
 1.91528000e-07  1.79899917e+00 
 1.91628000e-07  1.79899917e+00 
 1.91728000e-07  1.79899917e+00 
 1.91828000e-07  1.79899917e+00 
 1.91928000e-07  1.79899917e+00 
 1.92028000e-07  1.79899917e+00 
 1.92128000e-07  1.79899917e+00 
 1.92228000e-07  1.79899917e+00 
 1.92328000e-07  1.79899917e+00 
 1.92428000e-07  1.79899917e+00 
 1.92528000e-07  1.79899917e+00 
 1.92628000e-07  1.79899917e+00 
 1.92728000e-07  1.79899917e+00 
 1.92828000e-07  1.79899917e+00 
 1.92928000e-07  1.79899917e+00 
 1.93028000e-07  1.79899917e+00 
 1.93128000e-07  1.79899917e+00 
 1.93228000e-07  1.79899917e+00 
 1.93328000e-07  1.79899917e+00 
 1.93428000e-07  1.79899917e+00 
 1.93528000e-07  1.79899917e+00 
 1.93628000e-07  1.79899917e+00 
 1.93728000e-07  1.79899917e+00 
 1.93828000e-07  1.79899917e+00 
 1.93928000e-07  1.79899917e+00 
 1.94028000e-07  1.79899917e+00 
 1.94128000e-07  1.79899917e+00 
 1.94228000e-07  1.79899917e+00 
 1.94328000e-07  1.79899917e+00 
 1.94428000e-07  1.79899917e+00 
 1.94528000e-07  1.79899917e+00 
 1.94628000e-07  1.79899917e+00 
 1.94728000e-07  1.79899917e+00 
 1.94828000e-07  1.79899917e+00 
 1.94928000e-07  1.79899917e+00 
 1.95028000e-07  1.79899917e+00 
 1.95128000e-07  1.79899917e+00 
 1.95228000e-07  1.79899917e+00 
 1.95328000e-07  1.79899917e+00 
 1.95428000e-07  1.79899917e+00 
 1.95528000e-07  1.79899917e+00 
 1.95628000e-07  1.79899917e+00 
 1.95728000e-07  1.79899917e+00 
 1.95828000e-07  1.79899917e+00 
 1.95928000e-07  1.79899917e+00 
 1.96028000e-07  1.79899917e+00 
 1.96128000e-07  1.79899917e+00 
 1.96228000e-07  1.79899917e+00 
 1.96328000e-07  1.79899917e+00 
 1.96428000e-07  1.79899917e+00 
 1.96528000e-07  1.79899917e+00 
 1.96628000e-07  1.79899917e+00 
 1.96728000e-07  1.79899917e+00 
 1.96828000e-07  1.79899917e+00 
 1.96928000e-07  1.79899917e+00 
 1.97028000e-07  1.79899917e+00 
 1.97128000e-07  1.79899917e+00 
 1.97228000e-07  1.79899917e+00 
 1.97328000e-07  1.79899917e+00 
 1.97428000e-07  1.79899917e+00 
 1.97528000e-07  1.79899917e+00 
 1.97628000e-07  1.79899917e+00 
 1.97728000e-07  1.79899917e+00 
 1.97828000e-07  1.79899917e+00 
 1.97928000e-07  1.79899917e+00 
 1.98028000e-07  1.79899917e+00 
 1.98128000e-07  1.79899917e+00 
 1.98228000e-07  1.79899917e+00 
 1.98328000e-07  1.79899917e+00 
 1.98428000e-07  1.79899917e+00 
 1.98528000e-07  1.79899917e+00 
 1.98628000e-07  1.79899917e+00 
 1.98728000e-07  1.79899917e+00 
 1.98828000e-07  1.79899917e+00 
 1.98928000e-07  1.79899917e+00 
 1.99028000e-07  1.79899917e+00 
 1.99128000e-07  1.79899917e+00 
 1.99228000e-07  1.79899917e+00 
 1.99328000e-07  1.79899917e+00 
 1.99428000e-07  1.79899917e+00 
 1.99528000e-07  1.79899917e+00 
 1.99628000e-07  1.79899917e+00 
 1.99728000e-07  1.79899917e+00 
 1.99828000e-07  1.79899917e+00 
 1.99928000e-07  1.79899917e+00 
 2.00028000e-07  1.79899917e+00 
 2.00128000e-07  1.79899917e+00 
 2.00228000e-07  1.79899917e+00 
 2.00328000e-07  1.79899917e+00 
 2.00428000e-07  1.79899917e+00 
 2.00528000e-07  1.79899917e+00 
 2.00628000e-07  1.79899917e+00 
 2.00728000e-07  1.79899917e+00 
 2.00828000e-07  1.79899917e+00 
 2.00928000e-07  1.79899917e+00 
 2.01028000e-07  1.79899917e+00 
 2.01128000e-07  1.79899917e+00 
 2.01228000e-07  1.79899917e+00 
 2.01328000e-07  1.79899917e+00 
 2.01428000e-07  1.79899917e+00 
 2.01528000e-07  1.79899917e+00 
 2.01628000e-07  1.79899917e+00 
 2.01728000e-07  1.79899917e+00 
 2.01828000e-07  1.79899917e+00 
 2.01928000e-07  1.79899917e+00 
 2.02028000e-07  1.79899917e+00 
 2.02128000e-07  1.79899917e+00 
 2.02228000e-07  1.79899917e+00 
 2.02328000e-07  1.79899917e+00 
 2.02428000e-07  1.79899917e+00 
 2.02528000e-07  1.79899917e+00 
 2.02628000e-07  1.79899917e+00 
 2.02728000e-07  1.79899917e+00 
 2.02828000e-07  1.79899917e+00 
 2.02928000e-07  1.79899917e+00 
 2.03028000e-07  1.79899917e+00 
 2.03128000e-07  1.79899917e+00 
 2.03228000e-07  1.79899917e+00 
 2.03328000e-07  1.79899917e+00 
 2.03428000e-07  1.79899917e+00 
 2.03528000e-07  1.79899917e+00 
 2.03628000e-07  1.79899917e+00 
 2.03728000e-07  1.79899917e+00 
 2.03828000e-07  1.79899917e+00 
 2.03928000e-07  1.79899917e+00 
 2.04028000e-07  1.79899917e+00 
 2.04128000e-07  1.79899917e+00 
 2.04228000e-07  1.79899917e+00 
 2.04328000e-07  1.79899917e+00 
 2.04428000e-07  1.79899917e+00 
 2.04528000e-07  1.79899917e+00 
 2.04628000e-07  1.79899917e+00 
 2.04728000e-07  1.79899917e+00 
 2.04828000e-07  1.79899917e+00 
 2.04928000e-07  1.79899917e+00 
 2.05028000e-07  1.79899917e+00 
 2.05128000e-07  1.79899917e+00 
 2.05228000e-07  1.79899917e+00 
 2.05328000e-07  1.79899917e+00 
 2.05428000e-07  1.79899917e+00 
 2.05528000e-07  1.79899917e+00 
 2.05628000e-07  1.79899917e+00 
 2.05728000e-07  1.79899917e+00 
 2.05828000e-07  1.79899917e+00 
 2.05928000e-07  1.79899917e+00 
 2.06028000e-07  1.79899917e+00 
 2.06128000e-07  1.79899917e+00 
 2.06228000e-07  1.79899917e+00 
 2.06328000e-07  1.79899917e+00 
 2.06428000e-07  1.79899917e+00 
 2.06528000e-07  1.79899917e+00 
 2.06628000e-07  1.79899917e+00 
 2.06728000e-07  1.79899917e+00 
 2.06828000e-07  1.79899917e+00 
 2.06928000e-07  1.79899917e+00 
 2.07028000e-07  1.79899917e+00 
 2.07128000e-07  1.79899917e+00 
 2.07228000e-07  1.79899917e+00 
 2.07328000e-07  1.79899917e+00 
 2.07428000e-07  1.79899917e+00 
 2.07528000e-07  1.79899917e+00 
 2.07628000e-07  1.79899917e+00 
 2.07728000e-07  1.79899917e+00 
 2.07828000e-07  1.79899917e+00 
 2.07928000e-07  1.79899917e+00 
 2.08028000e-07  1.79899917e+00 
 2.08128000e-07  1.79899917e+00 
 2.08228000e-07  1.79899917e+00 
 2.08328000e-07  1.79899917e+00 
 2.08428000e-07  1.79899917e+00 
 2.08528000e-07  1.79899917e+00 
 2.08628000e-07  1.79899917e+00 
 2.08728000e-07  1.79899917e+00 
 2.08828000e-07  1.79899917e+00 
 2.08928000e-07  1.79899917e+00 
 2.09028000e-07  1.79899917e+00 
 2.09128000e-07  1.79899917e+00 
 2.09228000e-07  1.79899917e+00 
 2.09328000e-07  1.79899917e+00 
 2.09428000e-07  1.79899917e+00 
 2.09528000e-07  1.79899917e+00 
 2.09628000e-07  1.79899917e+00 
 2.09728000e-07  1.79899917e+00 
 2.09828000e-07  1.79899917e+00 
 2.09928000e-07  1.79899917e+00 
 2.10028000e-07  1.79899917e+00 
 2.10128000e-07  1.79899917e+00 
 2.10228000e-07  1.79899917e+00 
 2.10328000e-07  1.79899917e+00 
 2.10428000e-07  1.79899917e+00 
 2.10528000e-07  1.79899917e+00 
 2.10628000e-07  1.79899917e+00 
 2.10728000e-07  1.79899917e+00 
 2.10828000e-07  1.79899917e+00 
 2.10928000e-07  1.79899917e+00 
 2.11028000e-07  1.79899917e+00 
 2.11128000e-07  1.79899917e+00 
 2.11228000e-07  1.79899917e+00 
 2.11328000e-07  1.79899917e+00 
 2.11428000e-07  1.79899917e+00 
 2.11528000e-07  1.79899917e+00 
 2.11628000e-07  1.79899917e+00 
 2.11728000e-07  1.79899917e+00 
 2.11828000e-07  1.79899917e+00 
 2.11928000e-07  1.79899917e+00 
 2.12028000e-07  1.79899917e+00 
 2.12128000e-07  1.79899917e+00 
 2.12228000e-07  1.79899917e+00 
 2.12328000e-07  1.79899917e+00 
 2.12428000e-07  1.79899917e+00 
 2.12528000e-07  1.79899917e+00 
 2.12628000e-07  1.79899917e+00 
 2.12728000e-07  1.79899917e+00 
 2.12828000e-07  1.79899917e+00 
 2.12928000e-07  1.79899917e+00 
 2.13028000e-07  1.79899917e+00 
 2.13128000e-07  1.79899917e+00 
 2.13228000e-07  1.79899917e+00 
 2.13328000e-07  1.79899917e+00 
 2.13428000e-07  1.79899917e+00 
 2.13528000e-07  1.79899917e+00 
 2.13628000e-07  1.79899917e+00 
 2.13728000e-07  1.79899917e+00 
 2.13828000e-07  1.79899917e+00 
 2.13928000e-07  1.79899917e+00 
 2.14028000e-07  1.79899917e+00 
 2.14128000e-07  1.79899917e+00 
 2.14228000e-07  1.79899917e+00 
 2.14328000e-07  1.79899917e+00 
 2.14428000e-07  1.79899917e+00 
 2.14528000e-07  1.79899917e+00 
 2.14628000e-07  1.79899917e+00 
 2.14728000e-07  1.79899917e+00 
 2.14828000e-07  1.79899917e+00 
 2.14928000e-07  1.79899917e+00 
 2.15028000e-07  1.79899917e+00 
 2.15128000e-07  1.79899917e+00 
 2.15228000e-07  1.79899917e+00 
 2.15328000e-07  1.79899917e+00 
 2.15428000e-07  1.79899917e+00 
 2.15528000e-07  1.79899917e+00 
 2.15628000e-07  1.79899917e+00 
 2.15728000e-07  1.79899917e+00 
 2.15828000e-07  1.79899917e+00 
 2.15928000e-07  1.79899917e+00 
 2.16028000e-07  1.79899917e+00 
 2.16128000e-07  1.79899917e+00 
 2.16228000e-07  1.79899917e+00 
 2.16328000e-07  1.79899917e+00 
 2.16428000e-07  1.79899917e+00 
 2.16528000e-07  1.79899917e+00 
 2.16628000e-07  1.79899917e+00 
 2.16728000e-07  1.79899917e+00 
 2.16828000e-07  1.79899917e+00 
 2.16928000e-07  1.79899917e+00 
 2.17028000e-07  1.79899916e+00 
 2.17128000e-07  1.79899916e+00 
 2.17228000e-07  1.79899917e+00 
 2.17328000e-07  1.79899917e+00 
 2.17428000e-07  1.79899916e+00 
 2.17528000e-07  1.79899916e+00 
 2.17628000e-07  1.79899917e+00 
 2.17728000e-07  1.79899916e+00 
 2.17828000e-07  1.79899917e+00 
 2.17928000e-07  1.79899916e+00 
 2.18028000e-07  1.79899916e+00 
 2.18128000e-07  1.79899916e+00 
 2.18228000e-07  1.79899916e+00 
 2.18328000e-07  1.79899916e+00 
 2.18428000e-07  1.79899916e+00 
 2.18528000e-07  1.79899916e+00 
 2.18628000e-07  1.79899916e+00 
 2.18728000e-07  1.79899916e+00 
 2.18828000e-07  1.79899916e+00 
 2.18928000e-07  1.79899916e+00 
 2.19028000e-07  1.79899916e+00 
 2.19128000e-07  1.79899916e+00 
 2.19228000e-07  1.79899916e+00 
 2.19328000e-07  1.79899916e+00 
 2.19428000e-07  1.79899916e+00 
 2.19528000e-07  1.79899916e+00 
 2.19628000e-07  1.79899916e+00 
 2.19728000e-07  1.79899916e+00 
 2.19828000e-07  1.79899916e+00 
 2.19928000e-07  1.79899916e+00 
 2.20028000e-07  1.79899916e+00 
 2.20128000e-07  1.79899916e+00 
 2.20228000e-07  1.79899916e+00 
 2.20328000e-07  1.79899916e+00 
 2.20428000e-07  1.79899916e+00 
 2.20528000e-07  1.79899916e+00 
 2.20628000e-07  1.79899916e+00 
 2.20728000e-07  1.79899916e+00 
 2.20828000e-07  1.79899916e+00 
 2.20928000e-07  1.79899916e+00 
 2.21028000e-07  1.79899916e+00 
 2.21128000e-07  1.79899916e+00 
 2.21228000e-07  1.79899916e+00 
 2.21328000e-07  1.79899916e+00 
 2.21428000e-07  1.79899916e+00 
 2.21528000e-07  1.79899916e+00 
 2.21628000e-07  1.79899916e+00 
 2.21728000e-07  1.79899916e+00 
 2.21828000e-07  1.79899916e+00 
 2.21928000e-07  1.79899916e+00 
 2.22028000e-07  1.79899916e+00 
 2.22128000e-07  1.79899916e+00 
 2.22228000e-07  1.79899916e+00 
 2.22328000e-07  1.79899916e+00 
 2.22428000e-07  1.79899916e+00 
 2.22528000e-07  1.79899916e+00 
 2.22628000e-07  1.79899916e+00 
 2.22728000e-07  1.79899916e+00 
 2.22828000e-07  1.79899916e+00 
 2.22928000e-07  1.79899916e+00 
 2.23028000e-07  1.79899916e+00 
 2.23128000e-07  1.79899916e+00 
 2.23228000e-07  1.79899916e+00 
 2.23328000e-07  1.79899916e+00 
 2.23428000e-07  1.79899916e+00 
 2.23528000e-07  1.79899916e+00 
 2.23628000e-07  1.79899916e+00 
 2.23728000e-07  1.79899916e+00 
 2.23828000e-07  1.79899916e+00 
 2.23928000e-07  1.79899916e+00 
 2.24028000e-07  1.79899916e+00 
 2.24128000e-07  1.79899916e+00 
 2.24228000e-07  1.79899916e+00 
 2.24328000e-07  1.79899916e+00 
 2.24428000e-07  1.79899916e+00 
 2.24528000e-07  1.79899916e+00 
 2.24628000e-07  1.79899916e+00 
 2.24728000e-07  1.79899916e+00 
 2.24828000e-07  1.79899916e+00 
 2.24928000e-07  1.79899916e+00 
 2.25028000e-07  1.79899916e+00 
 2.25128000e-07  1.79899916e+00 
 2.25228000e-07  1.79899916e+00 
 2.25328000e-07  1.79899916e+00 
 2.25428000e-07  1.79899916e+00 
 2.25528000e-07  1.79899916e+00 
 2.25628000e-07  1.79899916e+00 
 2.25728000e-07  1.79899916e+00 
 2.25828000e-07  1.79899916e+00 
 2.25928000e-07  1.79899916e+00 
 2.26028000e-07  1.79899916e+00 
 2.26128000e-07  1.79899916e+00 
 2.26228000e-07  1.79899916e+00 
 2.26328000e-07  1.79899916e+00 
 2.26428000e-07  1.79899916e+00 
 2.26528000e-07  1.79899916e+00 
 2.26628000e-07  1.79899916e+00 
 2.26728000e-07  1.79899916e+00 
 2.26828000e-07  1.79899916e+00 
 2.26928000e-07  1.79899916e+00 
 2.27028000e-07  1.79899916e+00 
 2.27128000e-07  1.79899916e+00 
 2.27228000e-07  1.79899916e+00 
 2.27328000e-07  1.79899916e+00 
 2.27428000e-07  1.79899916e+00 
 2.27528000e-07  1.79899916e+00 
 2.27628000e-07  1.79899916e+00 
 2.27728000e-07  1.79899916e+00 
 2.27828000e-07  1.79899916e+00 
 2.27928000e-07  1.79899916e+00 
 2.28028000e-07  1.79899916e+00 
 2.28128000e-07  1.79899916e+00 
 2.28228000e-07  1.79899916e+00 
 2.28328000e-07  1.79899916e+00 
 2.28428000e-07  1.79899916e+00 
 2.28528000e-07  1.79899916e+00 
 2.28628000e-07  1.79899916e+00 
 2.28728000e-07  1.79899916e+00 
 2.28828000e-07  1.79899916e+00 
 2.28928000e-07  1.79899916e+00 
 2.29028000e-07  1.79899916e+00 
 2.29128000e-07  1.79899916e+00 
 2.29228000e-07  1.79899916e+00 
 2.29328000e-07  1.79899916e+00 
 2.29428000e-07  1.79899916e+00 
 2.29528000e-07  1.79899916e+00 
 2.29628000e-07  1.79899916e+00 
 2.29728000e-07  1.79899916e+00 
 2.29828000e-07  1.79899916e+00 
 2.29928000e-07  1.79899916e+00 
 2.30028000e-07  1.79899916e+00 
 2.30128000e-07  1.79899916e+00 
 2.30228000e-07  1.79899916e+00 
 2.30328000e-07  1.79899916e+00 
 2.30428000e-07  1.79899916e+00 
 2.30528000e-07  1.79899916e+00 
 2.30628000e-07  1.79899916e+00 
 2.30728000e-07  1.79899916e+00 
 2.30828000e-07  1.79899916e+00 
 2.30928000e-07  1.79899916e+00 
 2.31028000e-07  1.79899916e+00 
 2.31128000e-07  1.79899916e+00 
 2.31228000e-07  1.79899916e+00 
 2.31328000e-07  1.79899916e+00 
 2.31428000e-07  1.79899916e+00 
 2.31528000e-07  1.79899916e+00 
 2.31628000e-07  1.79899916e+00 
 2.31728000e-07  1.79899916e+00 
 2.31828000e-07  1.79899916e+00 
 2.31928000e-07  1.79899916e+00 
 2.32028000e-07  1.79899916e+00 
 2.32128000e-07  1.79899916e+00 
 2.32228000e-07  1.79899916e+00 
 2.32328000e-07  1.79899916e+00 
 2.32428000e-07  1.79899916e+00 
 2.32528000e-07  1.79899916e+00 
 2.32628000e-07  1.79899916e+00 
 2.32728000e-07  1.79899916e+00 
 2.32828000e-07  1.79899916e+00 
 2.32928000e-07  1.79899916e+00 
 2.33028000e-07  1.79899916e+00 
 2.33128000e-07  1.79899916e+00 
 2.33228000e-07  1.79899916e+00 
 2.33328000e-07  1.79899916e+00 
 2.33428000e-07  1.79899916e+00 
 2.33528000e-07  1.79899916e+00 
 2.33628000e-07  1.79899916e+00 
 2.33728000e-07  1.79899916e+00 
 2.33828000e-07  1.79899916e+00 
 2.33928000e-07  1.79899916e+00 
 2.34028000e-07  1.79899916e+00 
 2.34128000e-07  1.79899916e+00 
 2.34228000e-07  1.79899916e+00 
 2.34328000e-07  1.79899916e+00 
 2.34428000e-07  1.79899916e+00 
 2.34528000e-07  1.79899916e+00 
 2.34628000e-07  1.79899916e+00 
 2.34728000e-07  1.79899916e+00 
 2.34828000e-07  1.79899916e+00 
 2.34928000e-07  1.79899916e+00 
 2.35028000e-07  1.79899916e+00 
 2.35128000e-07  1.79899916e+00 
 2.35228000e-07  1.79899916e+00 
 2.35328000e-07  1.79899916e+00 
 2.35428000e-07  1.79899916e+00 
 2.35528000e-07  1.79899916e+00 
 2.35628000e-07  1.79899916e+00 
 2.35728000e-07  1.79899916e+00 
 2.35828000e-07  1.79899916e+00 
 2.35928000e-07  1.79899916e+00 
 2.36028000e-07  1.79899916e+00 
 2.36128000e-07  1.79899916e+00 
 2.36228000e-07  1.79899916e+00 
 2.36328000e-07  1.79899916e+00 
 2.36428000e-07  1.79899916e+00 
 2.36528000e-07  1.79899916e+00 
 2.36628000e-07  1.79899916e+00 
 2.36728000e-07  1.79899916e+00 
 2.36828000e-07  1.79899916e+00 
 2.36928000e-07  1.79899916e+00 
 2.37028000e-07  1.79899916e+00 
 2.37128000e-07  1.79899916e+00 
 2.37228000e-07  1.79899916e+00 
 2.37328000e-07  1.79899916e+00 
 2.37428000e-07  1.79899916e+00 
 2.37528000e-07  1.79899916e+00 
 2.37628000e-07  1.79899916e+00 
 2.37728000e-07  1.79899916e+00 
 2.37828000e-07  1.79899916e+00 
 2.37928000e-07  1.79899916e+00 
 2.38028000e-07  1.79899916e+00 
 2.38128000e-07  1.79899916e+00 
 2.38228000e-07  1.79899916e+00 
 2.38328000e-07  1.79899916e+00 
 2.38428000e-07  1.79899916e+00 
 2.38528000e-07  1.79899916e+00 
 2.38628000e-07  1.79899916e+00 
 2.38728000e-07  1.79899916e+00 
 2.38828000e-07  1.79899916e+00 
 2.38928000e-07  1.79899916e+00 
 2.39028000e-07  1.79899916e+00 
 2.39128000e-07  1.79899916e+00 
 2.39228000e-07  1.79899916e+00 
 2.39328000e-07  1.79899916e+00 
 2.39428000e-07  1.79899916e+00 
 2.39528000e-07  1.79899916e+00 
 2.39628000e-07  1.79899916e+00 
 2.39728000e-07  1.79899916e+00 
 2.39828000e-07  1.79899916e+00 
 2.39928000e-07  1.79899916e+00 
 2.40028000e-07  1.79899916e+00 
 2.40128000e-07  1.79899916e+00 
 2.40228000e-07  1.79899916e+00 
 2.40328000e-07  1.79899916e+00 
 2.40428000e-07  1.79899916e+00 
 2.40528000e-07  1.79899916e+00 
 2.40628000e-07  1.79899916e+00 
